      time       stdx       stdz       avgz   nemixrms   nemizrms 
 4.900e-10  5.215e-04  1.472e-03  3.263e-02  9.052e-07  9.518e-09 
 5.000e-10  5.503e-04  1.474e-03  3.427e-02  9.037e-07  5.839e-09 
 5.100e-10  5.792e-04  1.476e-03  3.592e-02  9.033e-07  3.224e-09 
 5.200e-10  6.081e-04  1.476e-03  3.756e-02  9.032e-07  1.357e-09 
 5.300e-10  6.370e-04  1.476e-03  3.921e-02  9.032e-07  7.721e-10 
 5.400e-10  6.659e-04  1.477e-03  4.086e-02  9.032e-07  7.722e-10 
 5.500e-10  6.949e-04  1.477e-03  4.250e-02  9.032e-07  7.722e-10 
 5.600e-10  7.239e-04  1.477e-03  4.415e-02  9.032e-07  7.722e-10 
 5.700e-10  7.528e-04  1.477e-03  4.580e-02  9.032e-07  7.722e-10 
 5.800e-10  7.818e-04  1.478e-03  4.744e-02  9.032e-07  7.722e-10 
 5.900e-10  8.108e-04  1.478e-03  4.909e-02  9.032e-07  7.723e-10 
 6.000e-10  8.399e-04  1.478e-03  5.074e-02  9.032e-07  7.723e-10 
 6.100e-10  8.689e-04  1.478e-03  5.238e-02  9.032e-07  7.723e-10 
 6.200e-10  8.979e-04  1.478e-03  5.403e-02  9.032e-07  7.723e-10 
 6.300e-10  9.269e-04  1.479e-03  5.567e-02  9.032e-07  7.724e-10 
 6.400e-10  9.560e-04  1.479e-03  5.732e-02  9.032e-07  7.724e-10 
 6.500e-10  9.850e-04  1.479e-03  5.897e-02  9.032e-07  7.724e-10 
 6.600e-10  1.014e-03  1.479e-03  6.061e-02  9.032e-07  7.724e-10 
 6.700e-10  1.043e-03  1.480e-03  6.226e-02  9.032e-07  7.724e-10 
 6.800e-10  1.072e-03  1.480e-03  6.391e-02  9.032e-07  7.725e-10 
 6.900e-10  1.101e-03  1.480e-03  6.555e-02  9.032e-07  7.725e-10 
 7.000e-10  1.130e-03  1.480e-03  6.720e-02  9.032e-07  7.725e-10 
 7.100e-10  1.159e-03  1.480e-03  6.885e-02  9.032e-07  7.725e-10 
 7.200e-10  1.189e-03  1.481e-03  7.049e-02  9.032e-07  7.726e-10 
 7.300e-10  1.218e-03  1.481e-03  7.214e-02  9.032e-07  7.726e-10 
 7.400e-10  1.247e-03  1.481e-03  7.379e-02  9.032e-07  7.726e-10 
 7.500e-10  1.276e-03  1.481e-03  7.543e-02  9.032e-07  7.726e-10 
 7.600e-10  1.305e-03  1.482e-03  7.708e-02  9.032e-07  7.727e-10 
 7.700e-10  1.334e-03  1.482e-03  7.872e-02  9.032e-07  7.727e-10 
 7.800e-10  1.363e-03  1.482e-03  8.037e-02  9.032e-07  7.727e-10 
 7.900e-10  1.392e-03  1.482e-03  8.202e-02  9.032e-07  7.727e-10 
 8.000e-10  1.421e-03  1.482e-03  8.366e-02  9.032e-07  7.727e-10 
 8.100e-10  1.450e-03  1.483e-03  8.531e-02  9.033e-07  7.728e-10 
 8.200e-10  1.479e-03  1.483e-03  8.696e-02  9.033e-07  7.728e-10 
 8.300e-10  1.509e-03  1.483e-03  8.860e-02  9.033e-07  7.728e-10 
 8.400e-10  1.538e-03  1.483e-03  9.025e-02  9.033e-07  7.728e-10 
 8.500e-10  1.567e-03  1.484e-03  9.190e-02  9.033e-07  7.729e-10 
 8.600e-10  1.596e-03  1.484e-03  9.354e-02  9.033e-07  7.729e-10 
 8.700e-10  1.625e-03  1.484e-03  9.519e-02  9.033e-07  7.729e-10 
 8.800e-10  1.654e-03  1.484e-03  9.683e-02  9.033e-07  7.729e-10 
 8.900e-10  1.683e-03  1.484e-03  9.848e-02  9.033e-07  7.730e-10 
 9.000e-10  1.712e-03  1.485e-03  1.001e-01  9.033e-07  7.730e-10 
 9.100e-10  1.741e-03  1.485e-03  1.018e-01  9.033e-07  7.730e-10 
 9.200e-10  1.771e-03  1.485e-03  1.034e-01  9.033e-07  7.730e-10 
 9.300e-10  1.800e-03  1.485e-03  1.051e-01  9.033e-07  7.731e-10 
 9.400e-10  1.829e-03  1.486e-03  1.067e-01  9.033e-07  7.731e-10 
 9.500e-10  1.858e-03  1.486e-03  1.084e-01  9.033e-07  7.731e-10 
 9.600e-10  1.887e-03  1.486e-03  1.100e-01  9.033e-07  7.731e-10 
 9.700e-10  1.916e-03  1.486e-03  1.117e-01  9.033e-07  7.732e-10 
 9.800e-10  1.945e-03  1.487e-03  1.133e-01  9.033e-07  7.732e-10 
 9.900e-10  1.974e-03  1.487e-03  1.149e-01  9.033e-07  7.732e-10 
 1.000e-09  2.004e-03  1.487e-03  1.166e-01  9.033e-07  7.732e-10 
                                                            
