      time       stdx       stdz       avgz   nemixrms   nemizrms 
 4.100e-10  1.571e-04  1.659e-04  2.094e-02  5.882e-08  3.035e-11 
 4.200e-10  1.728e-04  1.722e-04  2.238e-02  6.427e-08  3.031e-11 
 4.300e-10  1.892e-04  1.784e-04  2.388e-02  6.778e-08  3.031e-11 
 4.400e-10  2.063e-04  1.844e-04  2.542e-02  6.813e-08  3.036e-11 
 4.500e-10  2.239e-04  1.902e-04  2.701e-02  6.441e-08  3.039e-11 
 4.600e-10  2.416e-04  1.951e-04  2.864e-02  5.987e-08  3.021e-10 
 4.700e-10  2.594e-04  1.956e-04  3.029e-02  5.996e-08  1.435e-10 
 4.800e-10  2.772e-04  1.959e-04  3.193e-02  5.997e-08  1.293e-10 
 4.900e-10  2.949e-04  1.961e-04  3.358e-02  5.998e-08  1.294e-10 
 5.000e-10  3.127e-04  1.963e-04  3.523e-02  6.000e-08  1.295e-10 
 5.100e-10  3.304e-04  1.966e-04  3.687e-02  6.002e-08  1.297e-10 
 5.200e-10  3.482e-04  1.968e-04  3.852e-02  6.003e-08  1.298e-10 
 5.300e-10  3.659e-04  1.971e-04  4.017e-02  6.005e-08  1.299e-10 
 5.400e-10  3.837e-04  1.973e-04  4.181e-02  6.006e-08  1.301e-10 
 5.500e-10  4.015e-04  1.975e-04  4.346e-02  6.007e-08  1.302e-10 
 5.600e-10  4.192e-04  1.978e-04  4.511e-02  6.008e-08  1.303e-10 
 5.700e-10  4.370e-04  1.980e-04  4.675e-02  6.010e-08  1.305e-10 
 5.800e-10  4.548e-04  1.983e-04  4.840e-02  6.011e-08  1.306e-10 
 5.900e-10  4.725e-04  1.986e-04  5.005e-02  6.012e-08  1.307e-10 
 6.000e-10  4.903e-04  1.988e-04  5.170e-02  6.013e-08  1.309e-10 
 6.100e-10  5.080e-04  1.991e-04  5.334e-02  6.014e-08  1.310e-10 
 6.200e-10  5.258e-04  1.993e-04  5.499e-02  6.015e-08  1.311e-10 
 6.300e-10  5.436e-04  1.996e-04  5.664e-02  6.016e-08  1.313e-10 
 6.400e-10  5.613e-04  1.999e-04  5.828e-02  6.017e-08  1.314e-10 
 6.500e-10  5.791e-04  2.001e-04  5.993e-02  6.018e-08  1.315e-10 
 6.600e-10  5.969e-04  2.004e-04  6.158e-02  6.019e-08  1.317e-10 
 6.700e-10  6.146e-04  2.007e-04  6.322e-02  6.019e-08  1.318e-10 
 6.800e-10  6.324e-04  2.010e-04  6.487e-02  6.020e-08  1.319e-10 
 6.900e-10  6.502e-04  2.012e-04  6.652e-02  6.021e-08  1.321e-10 
 7.000e-10  6.679e-04  2.015e-04  6.816e-02  6.022e-08  1.322e-10 
 7.100e-10  6.857e-04  2.018e-04  6.981e-02  6.022e-08  1.323e-10 
 7.200e-10  7.035e-04  2.021e-04  7.146e-02  6.023e-08  1.325e-10 
 7.300e-10  7.212e-04  2.024e-04  7.310e-02  6.024e-08  1.326e-10 
 7.400e-10  7.390e-04  2.027e-04  7.475e-02  6.025e-08  1.327e-10 
 7.500e-10  7.568e-04  2.029e-04  7.640e-02  6.025e-08  1.329e-10 
 7.600e-10  7.745e-04  2.032e-04  7.804e-02  6.026e-08  1.330e-10 
 7.700e-10  7.923e-04  2.035e-04  7.969e-02  6.026e-08  1.331e-10 
 7.800e-10  8.101e-04  2.038e-04  8.134e-02  6.027e-08  1.333e-10 
 7.900e-10  8.278e-04  2.041e-04  8.298e-02  6.028e-08  1.334e-10 
 8.000e-10  8.456e-04  2.044e-04  8.463e-02  6.028e-08  1.335e-10 
 8.100e-10  8.633e-04  2.047e-04  8.628e-02  6.029e-08  1.336e-10 
 8.200e-10  8.811e-04  2.050e-04  8.792e-02  6.029e-08  1.338e-10 
 8.300e-10  8.989e-04  2.053e-04  8.957e-02  6.030e-08  1.339e-10 
 8.400e-10  9.166e-04  2.056e-04  9.122e-02  6.030e-08  1.340e-10 
 8.500e-10  9.344e-04  2.060e-04  9.286e-02  6.031e-08  1.342e-10 
 8.600e-10  9.522e-04  2.063e-04  9.451e-02  6.031e-08  1.343e-10 
 8.700e-10  9.699e-04  2.066e-04  9.616e-02  6.032e-08  1.344e-10 
 8.800e-10  9.877e-04  2.069e-04  9.780e-02  6.032e-08  1.346e-10 
 8.900e-10  1.005e-03  2.072e-04  9.945e-02  6.033e-08  1.347e-10 
 9.000e-10  1.023e-03  2.075e-04  1.011e-01  6.033e-08  1.348e-10 
 9.100e-10  1.041e-03  2.079e-04  1.027e-01  6.034e-08  1.350e-10 
 9.200e-10  1.059e-03  2.082e-04  1.044e-01  6.034e-08  1.351e-10 
 9.300e-10  1.077e-03  2.085e-04  1.060e-01  6.035e-08  1.352e-10 
 9.400e-10  1.094e-03  2.088e-04  1.077e-01  6.035e-08  1.354e-10 
 9.500e-10  1.112e-03  2.092e-04  1.093e-01  6.035e-08  1.355e-10 
 9.600e-10  1.130e-03  2.095e-04  1.110e-01  6.036e-08  1.356e-10 
 9.700e-10  1.148e-03  2.098e-04  1.126e-01  6.036e-08  1.357e-10 
 9.800e-10  1.165e-03  2.102e-04  1.143e-01  6.036e-08  1.359e-10 
 9.900e-10  1.183e-03  2.105e-04  1.159e-01  6.037e-08  1.360e-10 
 1.000e-09  1.201e-03  2.109e-04  1.176e-01  6.037e-08  1.361e-10 
                                                            
