7.800000000000000509e-03	8.400000000000001216e-03	-3.954118776590651367e+06	8.388211848071902059e+05
8.000000000000000167e-03	8.400000000000001216e-03	-3.979493278492129873e+06	7.558655807511027670e+05
8.200000000000000691e-03	8.400000000000001216e-03	-4.000203114091133699e+06	6.724614033881092910e+05
8.400000000000001216e-03	8.400000000000001216e-03	-4.016235953098960686e+06	5.887002011247610208e+05
8.600000000000000006e-03	8.400000000000001216e-03	-4.027584507298127282e+06	5.046732507539886283e+05
8.800000000000000530e-03	8.400000000000001216e-03	-4.034246491203488782e+06	4.204715222667276976e+05
9.000000000000001055e-03	8.400000000000001216e-03	-4.036224582830329426e+06	3.361856475827662507e+05
9.200000000000001579e-03	8.400000000000001216e-03	-4.033526384750619065e+06	2.519058926075268246e+05
9.400000000000000369e-03	8.400000000000001216e-03	-4.026164385582763702e+06	1.677221320270427677e+05
9.600000000000000894e-03	8.400000000000001216e-03	-4.014155922028974630e+06	8.372382626084529329e+04
9.800000000000001418e-03	8.400000000000001216e-03	-4.006992543071611319e+06	-0.000000000000000000e+00
0.000000000000000000e+00	8.600000000000000006e-03	0.000000000000000000e+00	2.795439429396182764e+06
2.000000000000000096e-04	8.600000000000000006e-03	-1.835909502296661958e+05	2.794031974071211647e+06
4.000000000000000192e-04	8.600000000000000006e-03	-3.300927533205033396e+05	2.789428890052505303e+06
6.000000000000000559e-04	8.600000000000000006e-03	-4.756156284077306627e+05	2.781686279056456871e+06
8.000000000000000383e-04	8.600000000000000006e-03	-6.202942361249874812e+05	2.770831010725931730e+06
1.000000000000000021e-03	8.600000000000000006e-03	-7.640239397541304352e+05	2.756887408925630152e+06
1.200000000000000112e-03	8.600000000000000006e-03	-9.066544558412292972e+05	2.739881896165146027e+06
1.400000000000000203e-03	8.600000000000000006e-03	-1.048021655969604268e+06	2.719844373013806529e+06
1.600000000000000077e-03	8.600000000000000006e-03	-1.187956899076692061e+06	2.696808711842972785e+06
1.800000000000000168e-03	8.600000000000000006e-03	-1.326290731228656368e+06	2.670812923303014133e+06
2.000000000000000042e-03	8.600000000000000006e-03	-1.462854692467301385e+06	2.641899174091815017e+06
2.200000000000000133e-03	8.600000000000000006e-03	-1.597482356302535394e+06	2.610113725680607371e+06
2.400000000000000223e-03	8.600000000000000006e-03	-1.730010011938176816e+06	2.575506825516438112e+06
2.600000000000000314e-03	8.600000000000000006e-03	-1.860277159940668615e+06	2.538132566851283424e+06
2.800000000000000405e-03	8.600000000000000006e-03	-1.988126899793325458e+06	2.498048726480703801e+06
3.000000000000000062e-03	8.600000000000000006e-03	-2.113406248252553865e+06	2.455316586350768805e+06
3.200000000000000153e-03	8.600000000000000006e-03	-2.235966409054279793e+06	2.410000743272435851e+06
3.400000000000000244e-03	8.600000000000000006e-03	-2.355663005427679513e+06	2.362168910037087742e+06
3.600000000000000335e-03	8.600000000000000006e-03	-2.472356282152556814e+06	2.311891710671556182e+06
3.800000000000000426e-03	8.600000000000000006e-03	-2.585911281358983368e+06	2.259242472216334194e+06
4.000000000000000083e-03	8.600000000000000006e-03	-2.696197994876357261e+06	2.204297015160587616e+06
4.200000000000000608e-03	8.600000000000000006e-03	-2.803091495170884300e+06	2.147133444468725007e+06
4.400000000000000265e-03	8.600000000000000006e-03	-2.906472046492334455e+06	2.087831942958082771e+06
4.600000000000000790e-03	8.600000000000000006e-03	-3.006225197631566785e+06	2.026474568620644277e+06
4.800000000000000447e-03	8.600000000000000006e-03	-3.102241857582841534e+06	1.963145057314941194e+06
5.000000000000000104e-03	8.600000000000000006e-03	-3.194418355359447189e+06	1.897928632085736841e+06
5.200000000000000629e-03	8.600000000000000006e-03	-3.282656485196691006e+06	1.830911820195568725e+06
5.400000000000000286e-03	8.600000000000000006e-03	-3.366863538373277057e+06	1.762182278778423555e+06
5.600000000000000810e-03	8.600000000000000006e-03	-3.446952322879943531e+06	1.691828629850080702e+06
5.800000000000000468e-03	8.600000000000000006e-03	-3.522841172155528795e+06	1.619940305237048771e+06
6.000000000000000125e-03	8.600000000000000006e-03	-3.594453944091524463e+06	1.546607401818098733e+06
6.200000000000000649e-03	8.600000000000000006e-03	-3.661720011475289240e+06	1.471920547312088776e+06
6.400000000000000307e-03	8.600000000000000006e-03	-3.724574244999337010e+06	1.395970776695465436e+06
6.600000000000000831e-03	8.600000000000000006e-03	-3.782956989909576252e+06	1.318849419194125803e+06
6.800000000000000488e-03	8.600000000000000006e-03	-3.836814037301708013e+06	1.240647995669568190e+06
7.000000000000000146e-03	8.600000000000000006e-03	-3.886096591002918780e+06	1.161458126108452212e+06
7.200000000000000670e-03	8.600000000000000006e-03	-3.930761230898403097e+06	1.081371446829506662e+06
7.400000000000000328e-03	8.600000000000000006e-03	-3.970769873481505550e+06	1.000479536941432045e+06
7.600000000000000852e-03	8.600000000000000006e-03	-4.006089730323707685e+06	9.188738535198881291e+05
7.800000000000000509e-03	8.600000000000000006e-03	-4.036693265079072211e+06	8.366456749207129469e+05
8.000000000000000167e-03	8.600000000000000006e-03	-4.062558149558698758e+06	7.538860516080880770e+05
8.200000000000000691e-03	8.600000000000000006e-03	-4.083667219335606787e+06	6.706857638499963796e+05
8.400000000000001216e-03	8.600000000000000006e-03	-4.100008429270402994e+06	5.871352856172707397e+05
8.600000000000000006e-03	8.600000000000000006e-03	-4.111574809284208808e+06	5.033247540148355765e+05
8.800000000000000530e-03	8.600000000000000006e-03	-4.118364420647915453e+06	4.193439435733825667e+05
9.000000000000001055e-03	8.600000000000000006e-03	-4.120380313006178010e+06	3.352822447343939566e+05
9.200000000000001579e-03	8.600000000000000006e-03	-4.117630482310689986e+06	2.512286458701518131e+05
9.400000000000000369e-03	8.600000000000000006e-03	-4.110127829799385741e+06	1.672717181910060463e+05
9.600000000000000894e-03	8.600000000000000006e-03	-4.097890122126248199e+06	8.349960290418817021e+04
9.800000000000001418e-03	8.600000000000000006e-03	-4.090590028192210943e+06	-0.000000000000000000e+00
0.000000000000000000e+00	8.800000000000000530e-03	0.000000000000000000e+00	2.794621773275105748e+06
2.000000000000000096e-04	8.800000000000000530e-03	-1.865714123242323694e+05	2.793271597443993669e+06
4.000000000000000192e-04	8.800000000000000530e-03	-3.362484064785586670e+05	2.788707068811690900e+06
6.000000000000000559e-04	8.800000000000000530e-03	-4.849041532765951706e+05	2.780986785872334614e+06
8.000000000000000383e-04	8.800000000000000530e-03	-6.326896402003701078e+05	2.770138557832737453e+06
1.000000000000000021e-03	8.800000000000000530e-03	-7.795005067139726598e+05	2.756187432233829983e+06
1.200000000000000112e-03	8.800000000000000530e-03	-9.251836606066365493e+05	2.739160570674199611e+06
1.400000000000000203e-03	8.800000000000000530e-03	-1.069571206582624698e+06	2.719088694509146269e+06
1.600000000000000077e-03	8.800000000000000530e-03	-1.212490400295918109e+06	2.696006599620588589e+06
1.800000000000000168e-03	8.800000000000000530e-03	-1.353767592253074516e+06	2.669953326806995086e+06
2.000000000000000042e-03	8.800000000000000530e-03	-1.493230151586999418e+06	2.640972175393781159e+06
2.200000000000000133e-03	8.800000000000000530e-03	-1.630707570599980652e+06	2.609110633308180608e+06
2.400000000000000223e-03	8.800000000000000530e-03	-1.766032187575756805e+06	2.574420256809792947e+06
2.600000000000000314e-03	8.800000000000000530e-03	-1.899039709957142128e+06	2.536956516937358771e+06
2.800000000000000405e-03	8.800000000000000530e-03	-2.029569621549338568e+06	2.496778622530442197e+06
3.000000000000000062e-03	8.800000000000000530e-03	-2.157465515245577786e+06	2.453949326201883145e+06
3.200000000000000153e-03	8.800000000000000530e-03	-2.282575373186315410e+06	2.408534717838248704e+06
3.400000000000000244e-03	8.800000000000000530e-03	-2.404751806577136740e+06	2.360604009216151666e+06
3.600000000000000335e-03	8.800000000000000530e-03	-2.523852262367585208e+06	2.310229312741309870e+06
3.800000000000000426e-03	8.800000000000000530e-03	-2.639739201300877146e+06	2.257485416942799464e+06
4.000000000000000083e-03	8.800000000000000530e-03	-2.752280250374523457e+06	2.202449561087877955e+06
4.200000000000000608e-03	8.800000000000000530e-03	-2.861348331946524791e+06	2.145201211066352203e+06
4.400000000000000265e-03	8.800000000000000530e-03	-2.966821771288232878e+06	2.085821838498977944e+06
4.600000000000000790e-03	8.800000000000000530e-03	-3.068584384162562434e+06	2.024394704836094519e+06
4.800000000000000447e-03	8.800000000000000530e-03	-3.166525545900462661e+06	1.961004652023126138e+06
5.000000000000000104e-03	8.800000000000000530e-03	-3.260540243407064117e+06	1.895737901114449371e+06
5.200000000000000629e-03	8.800000000000000530e-03	-3.350529111517434940e+06	1.828681860018761596e+06
5.400000000000000286e-03	8.800000000000000530e-03	-3.436398455120217521e+06	1.759924941357002826e+06
5.600000000000000810e-03	8.800000000000000530e-03	-3.518060258464323822e+06	1.689556391212017043e+06
5.800000000000000468e-03	8.800000000000000530e-03	-3.595432183050823864e+06	1.617666129350001691e+06
6.000000000000000125e-03	8.800000000000000530e-03	-3.668437555485968478e+06	1.544344601302087773e+06
6.200000000000000649e-03	8.800000000000000530e-03	-3.737005346630981658e+06	1.469682642510754522e+06
6.400000000000000307e-03	8.800000000000000530e-03	-3.801070143329075072e+06	1.393771354576007696e+06
6.600000000000000831e-03	8.800000000000000530e-03	-3.860572113921749871e+06	1.316701993480173871e+06
6.800000000000000488e-03	8.800000000000000530e-03	-3.915456968687469605e+06	1.238565869531025412e+06
7.000000000000000146e-03	8.800000000000000530e-03	-3.965675916247372981e+06	1.159454258641519118e+06
7.200000000000000670e-03	8.800000000000000530e-03	-4.011185616888743825e+06	1.079458324460711330e+06
7.400000000000000328e-03	8.800000000000000530e-03	-4.051948133659806103e+06	9.986690507852013689e+05
7.600000000000000852e-03	8.800000000000000530e-03	-4.087930881991073024e+06	9.171771836128694704e+05
7.800000000000000509e-03	8.800000000000000530e-03	-4.119106578502451535e+06	8.350731821492684539e+05
8.000000000000000167e-03	8.800000000000000530e-03	-4.145453189562845975e+06	7.524471780412555672e+05
8.200000000000000691e-03	8.800000000000000530e-03	-4.166953880081951618e+06	6.693889420895993244e+05
8.400000000000001216e-03	8.800000000000000530e-03	-4.183596962934121490e+06	5.859878576818266883e+05
8.600000000000000006e-03	8.800000000000000530e-03	-4.195375849342015572e+06	5.023329001848786138e+05
8.800000000000000530e-03	8.800000000000000530e-03	-4.202289000483931042e+06	4.185126215435963823e+05
9.000000000000001055e-03	8.800000000000000530e-03	-4.204339880533561110e+06	3.346151393427454750e+05
9.200000000000001579e-03	8.800000000000000530e-03	-4.201536911294006743e+06	2.507281296056618157e+05
9.400000000000000369e-03	8.800000000000000530e-03	-4.193893428548727185e+06	1.669388226200407953e+05
9.600000000000000894e-03	8.800000000000000530e-03	-4.181427640219981316e+06	8.333400109871629684e+04
9.800000000000001418e-03	8.800000000000000530e-03	-4.173991748879987281e+06	-0.000000000000000000e+00
0.000000000000000000e+00	9.000000000000001055e-03	0.000000000000000000e+00	2.796541703261912335e+06
2.000000000000000096e-04	9.000000000000001055e-03	-1.895056546930806653e+05	2.795247611273196992e+06
4.000000000000000192e-04	9.000000000000001055e-03	-3.423775648921623360e+05	2.790715689115490299e+06
6.000000000000000559e-04	9.000000000000001055e-03	-4.941841393866841681e+05	2.783007162489701062e+06
8.000000000000000383e-04	9.000000000000001055e-03	-6.450935897634923458e+05	2.772150861247917172e+06
1.000000000000000021e-03	9.000000000000001055e-03	-7.950019269126685103e+05	2.758172643883938435e+06
1.200000000000000112e-03	9.000000000000001055e-03	-9.437531935659126611e+05	2.741100513712968677e+06
1.400000000000000203e-03	9.000000000000001055e-03	-1.091175627023215406e+06	2.720966133009783458e+06
1.600000000000000077e-03	9.000000000000001055e-03	-1.237092266778843012e+06	2.697805358949745074e+06
1.800000000000000168e-03	9.000000000000001055e-03	-1.381325155455464032e+06	2.671658417219439987e+06
2.000000000000000042e-03	9.000000000000001055e-03	-1.523697385966116330e+06	2.642569910322247539e+06
2.200000000000000133e-03	9.000000000000001055e-03	-1.664034274886523373e+06	2.610588737558474764e+06
2.400000000000000223e-03	9.000000000000001055e-03	-1.802164128308998421e+06	2.575767961623629555e+06
2.600000000000000314e-03	9.000000000000001055e-03	-1.937918794220019365e+06	2.538164639846600592e+06
2.800000000000000405e-03	9.000000000000001055e-03	-2.071134090528801084e+06	2.497839630542370956e+06
3.000000000000000062e-03	9.000000000000001055e-03	-2.201650152944747359e+06	2.454857381308102049e+06
3.200000000000000153e-03	9.000000000000001055e-03	-2.329311726040010806e+06	2.409285704211505596e+06
3.400000000000000244e-03	9.000000000000001055e-03	-2.453968410524618346e+06	2.361195541788605507e+06
3.600000000000000335e-03	9.000000000000001055e-03	-2.575474874425909482e+06	2.310660727159010712e+06
3.800000000000000426e-03	9.000000000000001055e-03	-2.693691033012415282e+06	2.257757741173636168e+06
4.000000000000000083e-03	9.000000000000001055e-03	-2.808482200752804521e+06	2.202565469223527703e+06
4.200000000000000608e-03	9.000000000000001055e-03	-2.919719217759784311e+06	2.145164960103089921e+06
4.400000000000000265e-03	9.000000000000001055e-03	-3.027278552722591907e+06	2.085639189103751676e+06
4.600000000000000790e-03	9.000000000000001055e-03	-3.131042384107418824e+06	2.024072827301228652e+06
4.800000000000000447e-03	9.000000000000001055e-03	-3.230898661304486450e+06	1.960552018782433122e+06
5.000000000000000104e-03	9.000000000000001055e-03	-3.326741147363812197e+06	1.895164167332952144e+06
5.200000000000000629e-03	9.000000000000001055e-03	-3.418469444954137318e+06	1.827997733876793878e+06
5.400000000000000286e-03	9.000000000000001055e-03	-3.505989007180021610e+06	1.759142045725745615e+06
5.600000000000000810e-03	9.000000000000001055e-03	-3.589211134886944667e+06	1.688687118462706218e+06
5.800000000000000468e-03	9.000000000000001055e-03	-3.668052962065457832e+06	1.616723491053635487e+06
6.000000000000000125e-03	9.000000000000001055e-03	-3.742437430930771865e+06	1.543342074562468100e+06
6.200000000000000649e-03	9.000000000000001055e-03	-3.812293258201369084e+06	1.468634014633960556e+06
6.400000000000000307e-03	9.000000000000001055e-03	-3.877554894029917661e+06	1.392690567716612481e+06
6.600000000000000831e-03	9.000000000000001055e-03	-3.938162474954558536e+06	1.315602990822486347e+06
6.800000000000000488e-03	9.000000000000001055e-03	-3.994061772140362766e+06	1.237462444465986453e+06
7.000000000000000146e-03	9.000000000000001055e-03	-4.045204136073232628e+06	1.158359908290096326e+06
7.200000000000000670e-03	9.000000000000001055e-03	-4.091546438754720613e+06	1.078386108776840847e+06
7.400000000000000328e-03	9.000000000000001055e-03	-4.133051014329347294e+06	9.976314583488799399e+05
7.600000000000000852e-03	9.000000000000001055e-03	-4.169685598959640600e+06	9.161860050999015803e+05
7.800000000000000509e-03	9.000000000000001055e-03	-4.201423270650685765e+06	8.341393923414708115e+05
8.000000000000000167e-03	9.000000000000001055e-03	-4.228242389618368819e+06	7.515808271221269388e+05
8.200000000000000691e-03	9.000000000000001055e-03	-4.250126539695035666e+06	6.685990568574573845e+05
8.400000000000001216e-03	9.000000000000001055e-03	-4.267064471175123006e+06	5.852823532063178718e+05
8.600000000000000006e-03	9.000000000000001055e-03	-4.279050045422438532e+06	5.017185023352577118e+05
8.800000000000000530e-03	9.000000000000001055e-03	-4.286082181490047835e+06	4.179948007282163599e+05
9.000000000000001055e-03	9.000000000000001055e-03	-4.288164804944112897e+06	3.341980557192048291e+05
9.200000000000001579e-03	9.000000000000001055e-03	-4.285306799033395015e+06	2.504145899497445207e+05
9.400000000000000369e-03	9.000000000000001055e-03	-4.277521958306331187e+06	1.667302489781302575e+05
9.600000000000000894e-03	9.000000000000001055e-03	-4.264828944746288471e+06	8.323041129221831216e+04
9.800000000000001418e-03	9.000000000000001055e-03	-4.257258030389644206e+06	-0.000000000000000000e+00
0.000000000000000000e+00	9.200000000000001579e-03	0.000000000000000000e+00	2.801386892641976941e+06
2.000000000000000096e-04	9.200000000000001579e-03	-1.923974264706540562e+05	2.800147523565712385e+06
4.000000000000000192e-04	9.200000000000001579e-03	-3.484888552620546543e+05	2.795641696224411484e+06
6.000000000000000559e-04	9.200000000000001579e-03	-5.034689811441683560e+05	2.787933403608784545e+06
8.000000000000000383e-04	9.200000000000001579e-03	-6.575241588061330840e+05	2.777052584888952784e+06
1.000000000000000021e-03	9.200000000000001579e-03	-8.105508542489215033e+05	2.763026005767104216e+06
1.200000000000000112e-03	9.200000000000001579e-03	-9.623901714807914104e+05	2.745882624811182264e+06
1.400000000000000203e-03	9.200000000000001579e-03	-1.112866361345847836e+06	2.725655178281209897e+06
1.600000000000000077e-03	9.200000000000001579e-03	-1.261798116086261347e+06	2.702380737342711072e+06
1.800000000000000168e-03	9.200000000000001579e-03	-1.409003040880572051e+06	2.676100884098895360e+06
2.000000000000000042e-03	9.200000000000001579e-03	-1.554299831247965107e+06	2.646861713297248352e+06
2.200000000000000133e-03	9.200000000000001579e-03	-1.697509519298598869e+06	2.614713740592060611e+06
2.400000000000000223e-03	9.200000000000001579e-03	-1.838456285287630744e+06	2.579711754143998493e+06
2.600000000000000314e-03	9.200000000000001579e-03	-1.976968041038400494e+06	2.541914628595911432e+06
2.800000000000000405e-03	9.200000000000001579e-03	-2.112876880087837111e+06	2.501385112558516208e+06
3.000000000000000062e-03	9.200000000000001579e-03	-2.246019441576443613e+06	2.458189596927802078e+06
3.200000000000000153e-03	9.200000000000001579e-03	-2.376237212705811951e+06	2.412397869394737761e+06
3.400000000000000244e-03	9.200000000000001579e-03	-2.503376783629631624e+06	2.364082859431491233e+06
3.600000000000000335e-03	9.200000000000001579e-03	-2.627290062982554547e+06	2.313320377404055558e+06
3.800000000000000426e-03	9.200000000000001579e-03	-2.747834459236360155e+06	2.260188851046640426e+06
4.000000000000000083e-03	9.200000000000001579e-03	-2.864873031445069704e+06	2.204769062227800488e+06
4.200000000000000608e-03	9.200000000000001579e-03	-2.978274612066300586e+06	2.147143886680007447e+06
4.400000000000000265e-03	9.200000000000001579e-03	-3.087913904090093914e+06	2.087398039122545626e+06
4.600000000000000790e-03	9.200000000000001579e-03	-3.193671554483881220e+06	2.025617825964962598e+06
4.800000000000000447e-03	9.200000000000001579e-03	-3.295434205868739169e+06	1.961890907528518466e+06
5.000000000000000104e-03	9.200000000000001579e-03	-3.393094528312703595e+06	1.896306071463600500e+06
5.200000000000000629e-03	9.200000000000001579e-03	-3.486551233124641702e+06	1.828953018773695687e+06
5.400000000000000286e-03	9.200000000000001579e-03	-3.575709070534305181e+06	1.759922163585478906e+06
5.600000000000000810e-03	9.200000000000001579e-03	-3.660478813136434183e+06	1.689304447533839149e+06
5.800000000000000468e-03	9.200000000000001579e-03	-3.740777226951061748e+06	1.617191169365854701e+06
6.000000000000000125e-03	9.200000000000001579e-03	-3.816527031905643176e+06	1.543673830113308039e+06
6.200000000000000649e-03	9.200000000000001579e-03	-3.887656853476837277e+06	1.468843993945068214e+06
6.400000000000000307e-03	9.200000000000001579e-03	-3.954101167140549049e+06	1.392793164590941975e+06
6.600000000000000831e-03	9.200000000000001579e-03	-4.015800237172375433e+06	1.315612677031818777e+06
